@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute 1-1 numeric

@data
1059,'2018/02/28 04:58:53:154',4,833.007507,450.621765,1446.348022,5
1060,'2018/02/28 04:58:53:167',4,833.041077,450.583191,1446.827515,5
1061,'2018/02/28 04:58:53:175',4,833.041077,450.583191,1446.827515,5
1062,'2018/02/28 04:58:53:199',4,833.220093,451.037415,1445.982544,5
1063,'2018/02/28 04:58:53:206',4,833.220093,451.037415,1445.982544,5
1064,'2018/02/28 04:58:53:233',4,833.220093,451.037415,1445.982544,5
1065,'2018/02/28 04:58:53:240',4,833.220093,451.037415,1445.982544,5
1066,'2018/02/28 04:58:53:266',4,833.220093,451.037415,1445.982544,5
1067,'2018/02/28 04:58:53:273',4,833.220093,451.037415,1445.982544,5
1068,'2018/02/28 04:58:53:299',4,833.340149,451.00824,1446.731934,5
1069,'2018/02/28 04:58:53:308',4,833.340149,451.00824,1446.731934,5
1070,'2018/02/28 04:58:53:332',4,834.126099,450.867188,1447.047119,5
1071,'2018/02/28 04:58:53:342',4,834.126099,450.867188,1447.047119,5
1072,'2018/02/28 04:58:53:365',4,834.126099,450.867188,1447.047119,5
1073,'2018/02/28 04:58:53:375',4,834.126099,450.867188,1447.047119,5
1074,'2018/02/28 04:58:53:397',4,834.126099,450.867188,1447.047119,5
1075,'2018/02/28 04:58:53:407',4,834.126099,450.867188,1447.047119,5
1076,'2018/02/28 04:58:53:431',4,834.126099,450.867188,1447.047119,5
1077,'2018/02/28 04:58:53:441',4,834.126099,450.867188,1447.047119,5
1078,'2018/02/28 04:58:53:469',4,834.190674,450.88678,1447.800171,5
1079,'2018/02/28 04:58:53:473',4,834.190674,450.88678,1447.800171,5
1080,'2018/02/28 04:58:53:500',4,834.30304,450.93927,1448.578247,5
1081,'2018/02/28 04:58:53:506',4,834.30304,450.93927,1448.578247,5
1082,'2018/02/28 04:58:53:533',4,834.684753,450.66333,1448.220337,5
1083,'2018/02/28 04:58:53:541',4,834.684753,450.66333,1448.220337,5
1084,'2018/02/28 04:58:53:567',4,834.684753,450.66333,1448.220337,5
1085,'2018/02/28 04:58:53:574',4,834.684753,450.66333,1448.220337,5
1086,'2018/02/28 04:58:53:598',4,834.684753,450.66333,1448.220337,5
1087,'2018/02/28 04:58:53:607',4,834.684753,450.66333,1448.220337,5
1088,'2018/02/28 04:58:53:633',4,834.303223,449.632019,1448.213135,5
1089,'2018/02/28 04:58:53:640',4,834.303223,449.632019,1448.213135,5
1090,'2018/02/28 04:58:53:656',4,834.303223,449.632019,1448.213135,5
1091,'2018/02/28 04:58:53:689',4,834.697021,449.54303,1447.943359,5
1092,'2018/02/28 04:58:53:692',4,834.697021,449.54303,1447.943359,5
1093,'2018/02/28 04:58:53:721',4,834.697021,449.54303,1447.943359,5
1094,'2018/02/28 04:58:53:724',4,834.697021,449.54303,1447.943359,5
1095,'2018/02/28 04:58:53:742',4,834.697021,449.54303,1447.943359,5
1096,'2018/02/28 04:58:53:768',4,834.601196,450.132477,1446.953979,5
1097,'2018/02/28 04:58:53:774',4,834.601196,450.132477,1446.953979,5
1098,'2018/02/28 04:58:53:790',4,834.601196,450.132477,1446.953979,5
1099,'2018/02/28 04:58:53:820',4,834.601196,450.132477,1446.953979,5
1100,'2018/02/28 04:58:53:825',4,834.601196,450.132477,1446.953979,5
1101,'2018/02/28 04:58:53:852',4,834.601196,450.132477,1446.953979,5
1102,'2018/02/28 04:58:53:857',4,834.601196,450.132477,1446.953979,5
1103,'2018/02/28 04:58:53:885',4,834.411804,450.608704,1445.924561,5
1104,'2018/02/28 04:58:53:901',4,834.411804,450.608704,1445.924561,5
1105,'2018/02/28 04:58:53:907',4,834.411804,450.608704,1445.924561,5
1106,'2018/02/28 04:58:53:924',4,834.411804,450.608704,1445.924561,5
1107,'2018/02/28 04:58:53:953',4,834.356262,450.68631,1446.781128,5
1108,'2018/02/28 04:58:53:968',4,834.356262,450.68631,1446.781128,5
1109,'2018/02/28 04:58:53:973',4,834.356262,450.68631,1446.781128,5
1110,'2018/02/28 04:58:53:991',4,834.356262,450.68631,1446.781128,5
1111,'2018/02/28 04:58:54:020',4,834.356262,450.68631,1446.781128,5
1112,'2018/02/28 04:58:54:025',4,834.356262,450.68631,1446.781128,5
1113,'2018/02/28 04:58:54:053',4,834.356262,450.68631,1446.781128,5
1114,'2018/02/28 04:58:54:057',4,834.356262,450.68631,1446.781128,5
1115,'2018/02/28 04:58:54:087',4,834.470703,450.364166,1446.300293,5
1116,'2018/02/28 04:58:54:090',4,834.470703,450.364166,1446.300293,5
1117,'2018/02/28 04:58:54:121',4,833.811401,452.32254,1444.581665,5
1118,'2018/02/28 04:58:54:123',4,833.811401,452.32254,1444.581665,5
1119,'2018/02/28 04:58:54:154',4,833.837585,452.596283,1444.144653,5
1120,'2018/02/28 04:58:54:157',4,833.837585,452.596283,1444.144653,5
1121,'2018/02/28 04:58:54:187',4,833.837585,452.596283,1444.144653,5
1122,'2018/02/28 04:58:54:189',4,833.837585,452.596283,1444.144653,5
1123,'2018/02/28 04:58:54:219',4,833.837585,452.596283,1444.144653,5
1124,'2018/02/28 04:58:54:223',4,833.837585,452.596283,1444.144653,5
1125,'2018/02/28 04:58:54:251',4,833.837585,452.596283,1444.144653,5
1126,'2018/02/28 04:58:54:266',4,833.837585,452.596283,1444.144653,5
1127,'2018/02/28 04:58:54:273',4,833.837585,452.596283,1444.144653,5
1128,'2018/02/28 04:58:54:301',4,833.837585,452.596283,1444.144653,5
1129,'2018/02/28 04:58:54:306',4,833.837585,452.596283,1444.144653,5
1130,'2018/02/28 04:58:54:333',4,833.837585,452.596283,1444.144653,5
1131,'2018/02/28 04:58:54:339',4,833.837585,452.596283,1444.144653,5
1132,'2018/02/28 04:58:54:366',4,833.837585,452.596283,1444.144653,5
1133,'2018/02/28 04:58:54:374',4,833.837585,452.596283,1444.144653,5
1134,'2018/02/28 04:58:54:399',4,834.089172,452.048767,1444.184692,5
1135,'2018/02/28 04:58:54:407',4,834.089172,452.048767,1444.184692,5
1136,'2018/02/28 04:58:54:432',4,834.089172,452.048767,1444.184692,5
1137,'2018/02/28 04:58:54:440',4,834.089172,452.048767,1444.184692,5
1138,'2018/02/28 04:58:54:457',4,834.089172,452.048767,1444.184692,5
1139,'2018/02/28 04:58:54:487',4,834.551025,452.565399,1444.667358,5
1140,'2018/02/28 04:58:54:490',4,834.551025,452.565399,1444.667358,5
1141,'2018/02/28 04:58:54:522',4,834.551025,452.565399,1444.667358,5
1142,'2018/02/28 04:58:54:524',4,834.551025,452.565399,1444.667358,5
1143,'2018/02/28 04:58:54:554',4,834.722778,452.877777,1444.717651,5
1144,'2018/02/28 04:58:54:556',4,834.722778,452.877777,1444.717651,5
1145,'2018/02/28 04:58:54:587',4,834.722778,452.877777,1444.717651,5
1146,'2018/02/28 04:58:54:590',4,834.722778,452.877777,1444.717651,5
1147,'2018/02/28 04:58:54:619',4,834.722778,452.877777,1444.717651,5
1148,'2018/02/28 04:58:54:623',4,834.722778,452.877777,1444.717651,5
1149,'2018/02/28 04:58:54:652',4,834.722778,452.877777,1444.717651,5
1150,'2018/02/28 04:58:54:656',4,834.722778,452.877777,1444.717651,5
1151,'2018/02/28 04:58:54:685',4,834.977844,452.305847,1444.973145,5
1152,'2018/02/28 04:58:54:690',4,834.977844,452.305847,1444.973145,5
1153,'2018/02/28 04:58:54:719',4,834.977844,452.305847,1444.973145,5
1154,'2018/02/28 04:58:54:723',4,834.977844,452.305847,1444.973145,5
1155,'2018/02/28 04:58:54:753',4,834.7771,452.449097,1444.492188,5
1156,'2018/02/28 04:58:54:758',4,834.7771,452.449097,1444.492188,5
1157,'2018/02/28 04:58:54:785',4,835.229614,452.021698,1445.186523,5
1158,'2018/02/28 04:58:54:798',4,835.229614,452.021698,1445.186523,5
1159,'2018/02/28 04:58:54:807',4,835.229614,452.021698,1445.186523,5
1160,'2018/02/28 04:58:54:825',4,835.229614,452.021698,1445.186523,5
1161,'2018/02/28 04:58:54:854',4,835.229614,452.021698,1445.186523,5
1162,'2018/02/28 04:58:54:857',4,835.229614,452.021698,1445.186523,5
1163,'2018/02/28 04:58:54:888',4,835.229614,452.021698,1445.186523,5
1164,'2018/02/28 04:58:54:891',4,835.229614,452.021698,1445.186523,5
1165,'2018/02/28 04:58:54:921',4,835.186584,452.292206,1445.059937,5
1166,'2018/02/28 04:58:54:923',4,835.186584,452.292206,1445.059937,5
1167,'2018/02/28 04:58:54:954',4,834.378662,453.876801,1443.639404,5
1168,'2018/02/28 04:58:54:957',4,834.378662,453.876801,1443.639404,5
1169,'2018/02/28 04:58:54:989',4,834.378662,453.876801,1443.639404,5
1170,'2018/02/28 04:58:54:989',4,834.378662,453.876801,1443.639404,5
1171,'2018/02/28 04:58:55:022',4,834.378662,453.876801,1443.639404,5
1172,'2018/02/28 04:58:55:023',4,834.378662,453.876801,1443.639404,5
1173,'2018/02/28 04:58:55:053',4,834.378662,453.876801,1443.639404,5
1174,'2018/02/28 04:58:55:056',4,834.378662,453.876801,1443.639404,5
1175,'2018/02/28 04:58:55:084',4,834.378662,453.876801,1443.639404,5
1176,'2018/02/28 04:58:55:089',4,834.378662,453.876801,1443.639404,5
1177,'2018/02/28 04:58:55:121',4,834.378662,453.876801,1443.639404,5
1178,'2018/02/28 04:58:55:125',4,834.378662,453.876801,1443.639404,5
1179,'2018/02/28 04:58:55:152',4,834.378662,453.876801,1443.639404,5
1180,'2018/02/28 04:58:55:156',4,834.378662,453.876801,1443.639404,5
1181,'2018/02/28 04:58:55:187',4,833.587646,453.926208,1443.806641,5
1182,'2018/02/28 04:58:55:191',4,833.587646,453.926208,1443.806641,5
1183,'2018/02/28 04:58:55:218',4,833.914001,454.013794,1444.196289,5
1184,'2018/02/28 04:58:55:224',4,833.914001,454.013794,1444.196289,5
1185,'2018/02/28 04:58:55:253',4,833.914001,454.013794,1444.196289,5
1186,'2018/02/28 04:58:55:257',4,833.914001,454.013794,1444.196289,5
1187,'2018/02/28 04:58:55:288',4,833.914001,454.013794,1444.196289,5
1188,'2018/02/28 04:58:55:291',4,833.914001,454.013794,1444.196289,5
1189,'2018/02/28 04:58:55:324',4,833.651978,453.764923,1443.587769,5
1190,'2018/02/28 04:58:55:325',4,833.651978,453.764923,1443.587769,5
1191,'2018/02/28 04:58:55:340',4,833.651978,453.764923,1443.587769,5
1192,'2018/02/28 04:58:55:365',4,833.651978,453.764923,1443.587769,5
1193,'2018/02/28 04:58:55:384',4,833.781433,454.604309,1443.677246,5
1194,'2018/02/28 04:58:55:389',4,833.781433,454.604309,1443.677246,5
1195,'2018/02/28 04:58:55:408',4,833.781433,454.604309,1443.677246,5
1196,'2018/02/28 04:58:55:432',4,833.781433,454.604309,1443.677246,5
1197,'2018/02/28 04:58:55:440',4,833.781433,454.604309,1443.677246,5
1198,'2018/02/28 04:58:55:469',4,833.781433,454.604309,1443.677246,5
1199,'2018/02/28 04:58:55:473',4,833.781433,454.604309,1443.677246,5
1200,'2018/02/28 04:58:55:490',4,833.781433,454.604309,1443.677246,5
1201,'2018/02/28 04:58:55:520',4,833.781433,454.604309,1443.677246,5
1202,'2018/02/28 04:58:55:534',4,833.548462,454.243042,1443.158691,5
1203,'2018/02/28 04:58:55:540',4,833.548462,454.243042,1443.158691,5
1204,'2018/02/28 04:58:55:568',4,833.417236,453.940582,1442.834595,5
1205,'2018/02/28 04:58:55:573',4,833.417236,453.940582,1442.834595,5
1206,'2018/02/28 04:58:55:598',4,833.449097,454.621155,1442.80957,5
1207,'2018/02/28 04:58:55:608',4,833.449097,454.621155,1442.80957,5
1208,'2018/02/28 04:58:55:623',4,833.449097,454.621155,1442.80957,5
1209,'2018/02/28 04:58:55:651',4,833.757202,454.466614,1443.278198,5
1210,'2018/02/28 04:58:55:658',4,833.757202,454.466614,1443.278198,5
1211,'2018/02/28 04:58:55:675',4,833.757202,454.466614,1443.278198,5
1212,'2018/02/28 04:58:55:698',4,833.494263,454.504272,1444.30957,5
1213,'2018/02/28 04:58:55:708',4,833.494263,454.504272,1444.30957,5
1214,'2018/02/28 04:58:55:724',4,833.494263,454.504272,1444.30957,5
1215,'2018/02/28 04:58:55:755',4,833.494263,454.504272,1444.30957,5
1216,'2018/02/28 04:58:55:757',4,833.494263,454.504272,1444.30957,5
1217,'2018/02/28 04:58:55:786',4,833.494263,454.504272,1444.30957,5
1218,'2018/02/28 04:58:55:790',4,833.494263,454.504272,1444.30957,5
1219,'2018/02/28 04:58:55:821',4,833.494263,454.504272,1444.30957,5
1220,'2018/02/28 04:58:55:824',4,833.494263,454.504272,1444.30957,5
1221,'2018/02/28 04:58:55:852',4,833.494263,454.504272,1444.30957,5
1222,'2018/02/28 04:58:55:857',4,833.494263,454.504272,1444.30957,5
1223,'2018/02/28 04:58:55:884',4,833.406494,454.117157,1443.922241,5
1224,'2018/02/28 04:58:55:889',4,833.406494,454.117157,1443.922241,5
1225,'2018/02/28 04:58:55:921',4,833.406494,454.117157,1443.922241,5
1226,'2018/02/28 04:58:55:924',4,833.406494,454.117157,1443.922241,5
1227,'2018/02/28 04:59:23:372',5,-765.014709,1051.331421,4197.01123,30
1228,'2018/02/28 04:59:23:379',5,-765.014709,1051.331421,4197.01123,30
1229,'2018/02/28 04:59:23:407',5,-766.197998,1073.220703,4201.315918,30
1230,'2018/02/28 04:59:23:411',5,-766.197998,1073.220703,4201.315918,30
1231,'2018/02/28 04:59:23:439',5,-764.35144,1085.033325,4203.230957,30
1232,'2018/02/28 04:59:23:446',5,-764.35144,1085.033325,4203.230957,30
1233,'2018/02/28 04:59:23:472',5,-756.192566,1078.561279,4168.433594,30
1234,'2018/02/28 04:59:23:479',5,-756.192566,1078.561279,4168.433594,30
1235,'2018/02/28 04:59:23:505',5,-757.901245,1087.545898,4172.495605,30
1236,'2018/02/28 04:59:23:514',5,-757.901245,1087.545898,4172.495605,30
1237,'2018/02/28 04:59:23:540',5,-757.901245,1087.545898,4172.495605,30
1238,'2018/02/28 04:59:23:545',5,-757.901245,1087.545898,4172.495605,30
1239,'2018/02/28 04:59:23:563',5,-757.901245,1087.545898,4172.495605,30
1240,'2018/02/28 04:59:23:590',5,-757.901245,1087.545898,4172.495605,30
1241,'2018/02/28 04:59:23:595',5,-757.901245,1087.545898,4172.495605,30
1242,'2018/02/28 04:59:23:625',5,-758.242493,1088.790039,4169.40625,30
1243,'2018/02/28 04:59:23:630',5,-758.242493,1088.790039,4169.40625,30
1244,'2018/02/28 04:59:23:646',5,-758.242493,1088.790039,4169.40625,30
1245,'2018/02/28 04:59:23:677',5,-758.242493,1088.790039,4169.40625,30
1246,'2018/02/28 04:59:23:680',5,-758.242493,1088.790039,4169.40625,30
1247,'2018/02/28 04:59:23:710',5,-757.466309,1090.969238,4160.597656,30
1248,'2018/02/28 04:59:23:713',5,-757.466309,1090.969238,4160.597656,30
1249,'2018/02/28 04:59:23:741',5,-759.086243,1096.307373,4165.310059,30
1250,'2018/02/28 04:59:23:758',5,-759.086243,1096.307373,4165.310059,30
1251,'2018/02/28 04:59:23:761',5,-759.086243,1096.307373,4165.310059,30
1252,'2018/02/28 04:59:23:788',5,-759.086243,1096.307373,4165.310059,30
1253,'2018/02/28 04:59:23:795',5,-759.086243,1096.307373,4165.310059,30
1254,'2018/02/28 04:59:23:823',5,-760.730652,1098.763184,4170.603027,30
1255,'2018/02/28 04:59:23:829',5,-760.730652,1098.763184,4170.603027,30
1256,'2018/02/28 04:59:23:859',5,-761.992737,1110.931152,4174.256348,30
1257,'2018/02/28 04:59:23:863',5,-761.992737,1110.931152,4174.256348,30
1258,'2018/02/28 04:59:23:890',5,-761.992737,1110.931152,4174.256348,30
1259,'2018/02/28 04:59:23:895',5,-761.992737,1110.931152,4174.256348,30
1260,'2018/02/28 04:59:23:923',5,-761.827454,1104.329956,4170.549316,30
1261,'2018/02/28 04:59:23:929',5,-761.827454,1104.329956,4170.549316,30
1262,'2018/02/28 04:59:23:958',5,-761.364685,1092.900513,4165.635254,30
1263,'2018/02/28 04:59:23:964',5,-761.364685,1092.900513,4165.635254,30
1264,'2018/02/28 04:59:23:992',5,-760.873413,1085.317993,4160.956543,30
1265,'2018/02/28 04:59:23:996',5,-760.873413,1085.317993,4160.956543,30
1266,'2018/02/28 04:59:24:025',5,-760.873413,1085.317993,4160.956543,30
1267,'2018/02/28 04:59:24:030',5,-760.873413,1085.317993,4160.956543,30
1268,'2018/02/28 04:59:24:062',5,-760.873413,1085.317993,4160.956543,30
1269,'2018/02/28 04:59:24:063',5,-760.873413,1085.317993,4160.956543,30
1270,'2018/02/28 04:59:24:080',5,-760.873413,1085.317993,4160.956543,30
1271,'2018/02/28 04:59:24:104',5,-760.171753,1083.500366,4155.487305,30
1272,'2018/02/28 04:59:24:125',5,-759.472717,1074.340454,4150.356934,30
1273,'2018/02/28 04:59:24:129',5,-759.472717,1074.340454,4150.356934,30
1274,'2018/02/28 04:59:24:160',5,-758.887146,1066.541382,4146.134277,30
1275,'2018/02/28 04:59:24:163',5,-758.887146,1066.541382,4146.134277,30
1276,'2018/02/28 04:59:24:189',5,-756.653564,1070.155029,4133.158203,30
1277,'2018/02/28 04:59:24:195',5,-756.653564,1070.155029,4133.158203,30
1278,'2018/02/28 04:59:24:225',5,-756.653564,1070.155029,4133.158203,30
1279,'2018/02/28 04:59:24:229',5,-756.653564,1070.155029,4133.158203,30
1280,'2018/02/28 04:59:24:260',5,-756.146118,1063.026367,4129.832031,30
1281,'2018/02/28 04:59:24:262',5,-756.146118,1063.026367,4129.832031,30
1282,'2018/02/28 04:59:24:290',5,-756.146118,1063.026367,4129.832031,30
1283,'2018/02/28 04:59:24:295',5,-756.146118,1063.026367,4129.832031,30
1284,'2018/02/28 04:59:24:324',5,-755.931213,1057.297363,4128.287598,30
1285,'2018/02/28 04:59:24:330',5,-755.931213,1057.297363,4128.287598,30
1286,'2018/02/28 04:59:24:356',5,-754.459351,1048.233643,4120.027344,30
1287,'2018/02/28 04:59:24:367',5,-754.459351,1048.233643,4120.027344,30
1288,'2018/02/28 04:59:24:394',5,-754.733582,1045.268066,4121.433594,30
1289,'2018/02/28 04:59:24:396',5,-754.733582,1045.268066,4121.433594,30
1290,'2018/02/28 04:59:24:425',5,-754.733582,1045.268066,4121.433594,30
1291,'2018/02/28 04:59:24:430',5,-754.733582,1045.268066,4121.433594,30
1292,'2018/02/28 04:59:24:457',5,-754.705933,1057.837891,4121.289063,30
1293,'2018/02/28 04:59:24:463',5,-754.705933,1057.837891,4121.289063,30
1294,'2018/02/28 04:59:24:493',5,-755.036072,1059.480103,4123.176758,30
1295,'2018/02/28 04:59:24:495',5,-755.036072,1059.480103,4123.176758,30
1296,'2018/02/28 04:59:24:523',5,-755.036072,1059.480103,4123.176758,30
1297,'2018/02/28 04:59:24:530',5,-755.036072,1059.480103,4123.176758,30
1298,'2018/02/28 04:59:24:555',5,-755.036072,1059.480103,4123.176758,30
1299,'2018/02/28 04:59:24:562',5,-755.036072,1059.480103,4123.176758,30
1300,'2018/02/28 04:59:24:589',5,-755.60144,1061.430908,4126.407227,30
1301,'2018/02/28 04:59:24:599',5,-755.60144,1061.430908,4126.407227,30
1302,'2018/02/28 04:59:24:625',5,-754.26178,1063.151001,4119.268066,30
1303,'2018/02/28 04:59:24:630',5,-754.26178,1063.151001,4119.268066,30
1304,'2018/02/28 04:59:24:663',5,-754.735107,1059.450806,4122.0625,30
1305,'2018/02/28 04:59:24:664',5,-754.735107,1059.450806,4122.0625,30
1306,'2018/02/28 04:59:24:679',5,-754.735107,1059.450806,4122.0625,30
1307,'2018/02/28 04:59:24:709',5,-754.735107,1059.450806,4122.0625,30
1308,'2018/02/28 04:59:24:725',5,-755.693787,1059.545288,4127.523438,30
1309,'2018/02/28 04:59:24:729',5,-755.693787,1059.545288,4127.523438,30
1310,'2018/02/28 04:59:24:760',5,-755.693787,1059.545288,4127.523438,30
1311,'2018/02/28 04:59:24:763',5,-755.693787,1059.545288,4127.523438,30
1312,'2018/02/28 04:59:24:790',5,-756.213196,1059.253052,4130.589844,30
1313,'2018/02/28 04:59:24:800',5,-756.213196,1059.253052,4130.589844,30
1314,'2018/02/28 04:59:24:825',5,-756.213196,1059.253052,4130.589844,30
1315,'2018/02/28 04:59:24:829',5,-756.213196,1059.253052,4130.589844,30
1316,'2018/02/28 04:59:24:848',5,-756.213196,1059.253052,4130.589844,30
1317,'2018/02/28 04:59:24:873',5,-756.660217,1059.064819,4133.258301,30
1318,'2018/02/28 04:59:24:881',5,-756.660217,1059.064819,4133.258301,30
1319,'2018/02/28 04:59:24:911',5,-756.53125,1063.319946,4132.770508,30
1320,'2018/02/28 04:59:24:913',5,-756.53125,1063.319946,4132.770508,30
1321,'2018/02/28 04:59:24:940',5,-756.53125,1063.319946,4132.770508,30
1322,'2018/02/28 04:59:24:957',5,-757.09436,1062.987915,4136.052734,30
1323,'2018/02/28 04:59:24:963',5,-757.09436,1062.987915,4136.052734,30
1324,'2018/02/28 04:59:24:996',5,-757.396057,1072.612549,4137.891113,30
1325,'2018/02/28 04:59:25:000',5,-757.396057,1072.612549,4137.891113,30
1326,'2018/02/28 04:59:25:012',5,-757.396057,1072.612549,4137.891113,30
1327,'2018/02/28 04:59:25:041',5,-757.523621,1065.602295,4138.760742,30
1328,'2018/02/28 04:59:25:060',5,-757.523621,1065.602295,4138.760742,30
1329,'2018/02/28 04:59:25:066',5,-757.523621,1065.602295,4138.760742,30
1330,'2018/02/28 04:59:25:092',5,-757.692322,1064.559204,4139.836914,30
1331,'2018/02/28 04:59:25:100',5,-757.692322,1064.559204,4139.836914,30
1332,'2018/02/28 04:59:25:126',5,-757.799255,1066.142944,4140.557617,30
1333,'2018/02/28 04:59:25:131',5,-757.799255,1066.142944,4140.557617,30
1334,'2018/02/28 04:59:25:161',5,-757.761902,1064.82605,4140.472168,30
1335,'2018/02/28 04:59:25:163',5,-757.761902,1064.82605,4140.472168,30
1336,'2018/02/28 04:59:25:191',5,-757.761902,1064.82605,4140.472168,30
1337,'2018/02/28 04:59:25:208',5,-757.592957,1066.026611,4139.649902,30
1338,'2018/02/28 04:59:25:216',5,-757.592957,1066.026611,4139.649902,30
1339,'2018/02/28 04:59:25:234',5,-757.592957,1066.026611,4139.649902,30
1340,'2018/02/28 04:59:25:258',5,-757.713318,1064.931152,4140.392578,30
1341,'2018/02/28 04:59:25:266',5,-757.713318,1064.931152,4140.392578,30
1342,'2018/02/28 04:59:25:292',5,-757.713318,1064.931152,4140.392578,30
1343,'2018/02/28 04:59:25:296',5,-757.713318,1064.931152,4140.392578,30
1344,'2018/02/28 04:59:25:330',5,-757.477051,1076.172852,4139.171387,30
1345,'2018/02/28 04:59:25:331',5,-757.477051,1076.172852,4139.171387,30
1346,'2018/02/28 04:59:25:346',5,-757.477051,1076.172852,4139.171387,30
1347,'2018/02/28 04:59:25:375',5,-757.477051,1076.172852,4139.171387,30
1348,'2018/02/28 04:59:25:397',5,-757.212646,1075.77002,4137.782715,30
1349,'2018/02/28 04:59:25:400',5,-757.212646,1075.77002,4137.782715,30
1350,'2018/02/28 04:59:25:428',5,-757.212646,1075.77002,4137.782715,30
1351,'2018/02/28 04:59:25:435',5,-757.212646,1075.77002,4137.782715,30
1352,'2018/02/28 04:59:25:460',5,-757.212646,1075.77002,4137.782715,30
1353,'2018/02/28 04:59:25:466',5,-757.212646,1075.77002,4137.782715,30
1354,'2018/02/28 04:59:25:492',5,-757.212646,1075.77002,4137.782715,30
1355,'2018/02/28 04:59:25:496',5,-757.212646,1075.77002,4137.782715,30
1356,'2018/02/28 04:59:25:529',5,-754.992371,1081.1604,4139.588867,30
1357,'2018/02/28 04:59:25:531',5,-754.992371,1081.1604,4139.588867,30
1358,'2018/02/28 04:59:25:561',5,-752.9245,1083.019043,4140.431641,30
1359,'2018/02/28 04:59:25:579',5,-751.727112,1090.4198,4144.356934,30
1360,'2018/02/28 04:59:25:584',5,-751.727112,1090.4198,4144.356934,30
1361,'2018/02/28 04:59:25:601',5,-751.727112,1090.4198,4144.356934,30
1362,'2018/02/28 04:59:25:627',5,-749.914307,1103.113647,4143.21875,30
1363,'2018/02/28 04:59:25:630',5,-749.914307,1103.113647,4143.21875,30
1364,'2018/02/28 04:59:25:663',5,-748.514038,1096.371826,4142.84082,30
1365,'2018/02/28 04:59:25:667',5,-748.514038,1096.371826,4142.84082,30
1366,'2018/02/28 04:59:25:692',5,-746.952881,1089.552368,4140.178711,30
1367,'2018/02/28 04:59:25:700',5,-746.952881,1089.552368,4140.178711,30
1368,'2018/02/28 04:59:25:731',5,-745.818481,1083.584595,4138.637695,30
1369,'2018/02/28 04:59:25:746',5,-745.818481,1083.584595,4138.637695,30
1370,'2018/02/28 04:59:25:778',5,-745.818481,1083.584595,4138.637695,30
1371,'2018/02/28 04:59:25:789',5,-747.435791,1090.910522,4137.200684,30
1372,'2018/02/28 04:59:25:800',5,-747.435791,1090.910522,4137.200684,30
1373,'2018/02/28 04:59:25:817',5,-747.435791,1090.910522,4137.200684,30
1374,'2018/02/28 04:59:25:844',5,-749.02124,1087.247314,4136.421387,30
1375,'2018/02/28 04:59:25:850',5,-749.02124,1087.247314,4136.421387,30
1376,'2018/02/28 04:59:25:881',5,-749.02124,1087.247314,4136.421387,30
1377,'2018/02/28 04:59:25:885',5,-749.02124,1087.247314,4136.421387,30
1378,'2018/02/28 04:59:25:916',5,-748.318176,1075.891479,4124.044434,30
1379,'2018/02/28 04:59:25:946',5,-747.602966,1071.796875,4126.422852,30
1380,'2018/02/28 04:59:25:948',5,-747.602966,1071.796875,4126.422852,30
1381,'2018/02/28 04:59:25:976',5,-749.256775,1070.425415,4127.037109,30
1382,'2018/02/28 04:59:25:980',5,-749.256775,1070.425415,4127.037109,30
1383,'2018/02/28 04:59:26:009',5,-750.62085,1069.182495,4127.04541,30
1384,'2018/02/28 04:59:26:014',5,-750.62085,1069.182495,4127.04541,30
1385,'2018/02/28 04:59:26:030',5,-750.62085,1069.182495,4127.04541,30
1386,'2018/02/28 04:59:26:064',5,-751.622192,1065.401978,4126.036621,30
1387,'2018/02/28 04:59:26:079',5,-752.843994,1062.718262,4127.162109,30
1388,'2018/02/28 04:59:26:081',5,-752.843994,1062.718262,4127.162109,30
1389,'2018/02/28 04:59:26:110',5,-754.182007,1071.091187,4129.79834,30
1390,'2018/02/28 04:59:26:116',5,-754.182007,1071.091187,4129.79834,30
1391,'2018/02/28 04:59:26:139',5,-754.182007,1071.091187,4129.79834,30
1392,'2018/02/28 04:59:26:150',5,-754.182007,1071.091187,4129.79834,30
1393,'2018/02/28 04:59:26:171',5,-754.182007,1071.091187,4129.79834,30
1394,'2018/02/28 04:59:26:185',5,-754.182007,1071.091187,4129.79834,30
1395,'2018/02/28 04:59:26:211',5,-754.894287,1062.734619,4129.824707,30
1396,'2018/02/28 04:59:26:218',5,-754.894287,1062.734619,4129.824707,30
1397,'2018/02/28 04:59:26:245',5,-754.894287,1062.734619,4129.824707,30
1398,'2018/02/28 04:59:26:251',5,-754.894287,1062.734619,4129.824707,30
1399,'2018/02/28 04:59:26:263',5,-754.894287,1062.734619,4129.824707,30
1400,'2018/02/28 04:59:26:293',5,-755.722839,1058.365967,4131.222168,30
1401,'2018/02/28 04:59:26:315',5,-756.625671,1060.085571,4133.683594,30
1402,'2018/02/28 04:59:26:347',5,-756.625671,1060.085571,4133.683594,30
1403,'2018/02/28 04:59:26:351',5,-756.625671,1060.085571,4133.683594,30
1404,'2018/02/28 04:59:26:377',5,-757.109253,1061.397949,4134.433594,30
