@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute 1-1 numeric

@data
3862,'2018/02/28 05:39:30:008',12,-797.447571,909.145935,3081.205811,3
3863,'2018/02/28 05:39:30:037',12,-768.638916,872.235901,2966.991455,3
3864,'2018/02/28 05:39:30:041',12,-768.638916,872.235901,2966.991455,3
3865,'2018/02/28 05:39:30:067',12,-740.257874,840.991516,2854.976318,3
3866,'2018/02/28 05:39:30:073',12,-740.257874,840.991516,2854.976318,3
3867,'2018/02/28 05:39:30:090',12,-740.257874,840.991516,2854.976318,3
3868,'2018/02/28 05:39:30:120',12,-715.670227,813.988159,2758.076416,3
3869,'2018/02/28 05:39:30:123',12,-715.670227,813.988159,2758.076416,3
3870,'2018/02/28 05:39:30:153',12,-696.823975,790.352234,2683.743164,3
3871,'2018/02/28 05:39:30:158',12,-696.823975,790.352234,2683.743164,3
3872,'2018/02/28 05:39:30:180',12,-681.817261,769.820435,2624.598389,3
3873,'2018/02/28 05:39:30:191',12,-681.817261,769.820435,2624.598389,3
3874,'2018/02/28 05:39:30:221',12,-681.817261,769.820435,2624.598389,3
3875,'2018/02/28 05:39:30:256',12,-681.817261,769.820435,2624.598389,3
3876,'2018/02/28 05:39:30:258',12,-681.817261,769.820435,2624.598389,3
3877,'2018/02/28 05:39:30:281',12,-681.817261,769.820435,2624.598389,3
3878,'2018/02/28 05:39:30:290',12,-681.817261,769.820435,2624.598389,3
3879,'2018/02/28 05:39:30:320',12,-664.649719,755.209656,2563.332031,3
3880,'2018/02/28 05:39:30:323',12,-664.649719,755.209656,2563.332031,3
3881,'2018/02/28 05:39:30:342',12,-664.649719,755.209656,2563.332031,3
3882,'2018/02/28 05:39:30:357',12,-664.649719,755.209656,2563.332031,3
3883,'2018/02/28 05:39:30:389',12,-653.221069,742.014893,2523.82959,3
3884,'2018/02/28 05:39:30:390',12,-653.221069,742.014893,2523.82959,3
3885,'2018/02/28 05:39:30:421',12,-653.221069,742.014893,2523.82959,3
3886,'2018/02/28 05:39:30:423',12,-653.221069,742.014893,2523.82959,3
3887,'2018/02/28 05:39:30:454',12,-643.874756,731.019592,2485.896973,3
3888,'2018/02/28 05:39:30:457',12,-643.874756,731.019592,2485.896973,3
3889,'2018/02/28 05:39:30:486',12,-635.726074,722.967651,2452.848877,3
3890,'2018/02/28 05:39:30:490',12,-635.726074,722.967651,2452.848877,3
3891,'2018/02/28 05:39:30:519',12,-630.673157,716.775879,2431.98291,3
3892,'2018/02/28 05:39:30:524',12,-630.673157,716.775879,2431.98291,3
3893,'2018/02/28 05:39:30:555',12,-720.448669,815.682251,2776.620361,3
3894,'2018/02/28 05:39:30:587',12,-706.276428,799.58905,2721.084229,3
3895,'2018/02/28 05:39:30:590',12,-706.276428,799.58905,2721.084229,3
3896,'2018/02/28 05:39:30:622',12,-706.276428,799.58905,2721.084229,3
3897,'2018/02/28 05:39:30:625',12,-706.276428,799.58905,2721.084229,3
3898,'2018/02/28 05:39:30:653',12,-706.276428,799.58905,2721.084229,3
3899,'2018/02/28 05:39:30:659',12,-706.276428,799.58905,2721.084229,3
3900,'2018/02/28 05:39:30:688',12,-692.870117,785.928711,2668.693359,3
3901,'2018/02/28 05:39:30:692',12,-692.870117,785.928711,2668.693359,3
3902,'2018/02/28 05:39:30:720',12,-764.68689,869.643921,2944.741699,3
3903,'2018/02/28 05:39:30:724',12,-764.68689,869.643921,2944.741699,3
3904,'2018/02/28 05:39:30:753',12,-764.68689,869.643921,2944.741699,3
3905,'2018/02/28 05:39:30:757',12,-764.68689,869.643921,2944.741699,3
3906,'2018/02/28 05:39:30:775',12,-764.68689,869.643921,2944.741699,3
3907,'2018/02/28 05:39:30:802',12,-747.126099,846.205933,2876.670654,3
3908,'2018/02/28 05:39:30:808',12,-747.126099,846.205933,2876.670654,3
3909,'2018/02/28 05:39:30:824',12,-747.126099,846.205933,2876.670654,3
3910,'2018/02/28 05:39:30:854',12,-747.126099,846.205933,2876.670654,3
3911,'2018/02/28 05:39:30:856',12,-747.126099,846.205933,2876.670654,3
3912,'2018/02/28 05:39:30:891',12,-815.350403,923.604736,3139.159424,3
3913,'2018/02/28 05:39:30:920',12,-788.730164,891.92157,3036.428711,3
3914,'2018/02/28 05:39:30:924',12,-788.730164,891.92157,3036.428711,3
3915,'2018/02/28 05:39:30:953',12,-763.393005,863.450134,2938.729492,3
3916,'2018/02/28 05:39:30:957',12,-763.393005,863.450134,2938.729492,3
3917,'2018/02/28 05:39:30:986',12,-741.319031,837.145752,2853.671631,3
3918,'2018/02/28 05:39:30:990',12,-741.319031,837.145752,2853.671631,3
3919,'2018/02/28 05:39:31:022',12,-809.152466,917.364258,3124.563477,3
3920,'2018/02/28 05:39:31:026',12,-809.152466,917.364258,3124.563477,3
3921,'2018/02/28 05:39:31:053',12,-809.152466,917.364258,3124.563477,3
3922,'2018/02/28 05:39:31:058',12,-809.152466,917.364258,3124.563477,3
3923,'2018/02/28 05:39:31:076',12,-809.152466,917.364258,3124.563477,3
3924,'2018/02/28 05:39:31:099',12,-809.152466,917.364258,3124.563477,3
3925,'2018/02/28 05:39:31:108',12,-809.152466,917.364258,3124.563477,3
3926,'2018/02/28 05:39:31:124',12,-809.152466,917.364258,3124.563477,3
3927,'2018/02/28 05:39:31:156',12,-778.590881,884.528931,3011.592041,3
3928,'2018/02/28 05:39:31:157',12,-778.590881,884.528931,3011.592041,3
3929,'2018/02/28 05:39:31:189',12,-751.487915,855.386292,2911.279053,3
3930,'2018/02/28 05:39:31:223',12,-820.436218,931.020386,3184.112793,3
3931,'2018/02/28 05:39:31:224',12,-820.436218,931.020386,3184.112793,3
3932,'2018/02/28 05:39:31:253',12,-820.436218,931.020386,3184.112793,3
3933,'2018/02/28 05:39:31:258',12,-820.436218,931.020386,3184.112793,3
3934,'2018/02/28 05:39:31:286',12,-820.436218,931.020386,3184.112793,3
3935,'2018/02/28 05:39:31:291',12,-820.436218,931.020386,3184.112793,3
3936,'2018/02/28 05:39:31:319',12,-788.623474,894.853455,3058.011963,3
3937,'2018/02/28 05:39:31:324',12,-788.623474,894.853455,3058.011963,3
3938,'2018/02/28 05:39:31:355',12,-844.800842,960.911987,3271.067871,3
3939,'2018/02/28 05:39:31:357',12,-844.800842,960.911987,3271.067871,3
3940,'2018/02/28 05:39:31:386',12,-903.713745,1024.812378,3494.933105,3
3941,'2018/02/28 05:39:31:390',12,-903.713745,1024.812378,3494.933105,3
3942,'2018/02/28 05:39:31:419',12,-903.713745,1024.812378,3494.933105,3
3943,'2018/02/28 05:39:31:423',12,-903.713745,1024.812378,3494.933105,3
3944,'2018/02/28 05:39:31:439',12,-903.713745,1024.812378,3494.933105,3
3945,'2018/02/28 05:39:31:469',12,-944.945801,1071.535645,3650.990967,3
3946,'2018/02/28 05:39:31:476',12,-944.945801,1071.535645,3650.990967,3
3947,'2018/02/28 05:39:31:503',12,-893.751953,1013.244812,3445.49585,3
3948,'2018/02/28 05:39:31:508',12,-893.751953,1013.244812,3445.49585,3
3949,'2018/02/28 05:39:31:541',12,-847.989197,959.62323,3261.943604,3
3950,'2018/02/28 05:39:31:559',12,-847.989197,959.62323,3261.943604,3
3951,'2018/02/28 05:39:31:588',12,-805.361206,914.566956,3097.369141,3
3952,'2018/02/28 05:39:31:601',12,-768.753784,872.694519,2950.353516,3
3953,'2018/02/28 05:39:31:610',12,-768.753784,872.694519,2950.353516,3
3954,'2018/02/28 05:39:31:638',12,-768.753784,872.694519,2950.353516,3
3955,'2018/02/28 05:39:31:642',12,-768.753784,872.694519,2950.353516,3
3956,'2018/02/28 05:39:31:671',12,-768.753784,872.694519,2950.353516,3
3957,'2018/02/28 05:39:31:675',12,-768.753784,872.694519,2950.353516,3
3958,'2018/02/28 05:39:31:702',12,-736.03302,836.989014,2825.077637,3
3959,'2018/02/28 05:39:31:706',12,-736.03302,836.989014,2825.077637,3
3960,'2018/02/28 05:39:31:734',12,-800.91156,912.765564,3075.848389,3
3961,'2018/02/28 05:39:31:740',12,-800.91156,912.765564,3075.848389,3
3962,'2018/02/28 05:39:31:766',12,-767.55896,872.594971,2942.421875,3
3963,'2018/02/28 05:39:31:776',12,-767.55896,872.594971,2942.421875,3
3964,'2018/02/28 05:39:31:799',12,-767.55896,872.594971,2942.421875,3
3965,'2018/02/28 05:39:31:807',12,-767.55896,872.594971,2942.421875,3
3966,'2018/02/28 05:39:31:836',12,-738.54657,837.787476,2832.371338,3
3967,'2018/02/28 05:39:31:840',12,-738.54657,837.787476,2832.371338,3
3968,'2018/02/28 05:39:31:858',12,-738.54657,837.787476,2832.371338,3
3969,'2018/02/28 05:39:31:888',12,-738.54657,837.787476,2832.371338,3
3970,'2018/02/28 05:39:31:891',12,-738.54657,837.787476,2832.371338,3
3971,'2018/02/28 05:39:31:908',12,-738.54657,837.787476,2832.371338,3
3972,'2018/02/28 05:39:31:924',12,-738.54657,837.787476,2832.371338,3
3973,'2018/02/28 05:39:31:957',12,-809.260803,915.306458,3106.417236,3
3974,'2018/02/28 05:39:31:987',12,-773.686523,876.704285,2970.981201,3
3975,'2018/02/28 05:39:31:991',12,-773.686523,876.704285,2970.981201,3
3976,'2018/02/28 05:39:32:025',12,-742.769226,843.206299,2853.381348,3
3977,'2018/02/28 05:39:32:052',12,-718.181458,813.445923,2754.151855,3
3978,'2018/02/28 05:39:32:057',12,-718.181458,813.445923,2754.151855,3
3979,'2018/02/28 05:39:32:086',12,-795.27179,892.977234,3043.256592,3
3980,'2018/02/28 05:39:32:090',12,-795.27179,892.977234,3043.256592,3
3981,'2018/02/28 05:39:32:122',12,-859.261169,964.136841,3292.816162,3
3982,'2018/02/28 05:39:32:124',12,-859.261169,964.136841,3292.816162,3
3983,'2018/02/28 05:39:32:153',12,-820.305054,921.367676,3145.625732,3
3984,'2018/02/28 05:39:32:156',12,-820.305054,921.367676,3145.625732,3
3985,'2018/02/28 05:39:32:187',12,-788.009583,881.228943,3017.87207,3
3986,'2018/02/28 05:39:32:191',12,-788.009583,881.228943,3017.87207,3
3987,'2018/02/28 05:39:32:220',12,-846.588074,946.75415,3237.147217,3
3988,'2018/02/28 05:39:32:223',12,-846.588074,946.75415,3237.147217,3
3989,'2018/02/28 05:39:32:254',12,-905.640991,1012.954895,3458.843994,3
3990,'2018/02/28 05:39:32:258',12,-905.640991,1012.954895,3458.843994,3
3991,'2018/02/28 05:39:32:287',12,-858.197937,961.262451,3275.183105,3
3992,'2018/02/28 05:39:32:290',12,-858.197937,961.262451,3275.183105,3
3993,'2018/02/28 05:39:32:307',12,-858.197937,961.262451,3275.183105,3
3994,'2018/02/28 05:39:32:325',12,-858.197937,961.262451,3275.183105,3
3995,'2018/02/28 05:39:32:356',12,-858.197937,961.262451,3275.183105,3
3996,'2018/02/28 05:39:32:358',12,-858.197937,961.262451,3275.183105,3
3997,'2018/02/28 05:39:32:387',12,-858.197937,961.262451,3275.183105,3
3998,'2018/02/28 05:39:32:390',12,-858.197937,961.262451,3275.183105,3
3999,'2018/02/28 05:39:32:423',12,-907.921692,1019.810608,3471.960205,3
4000,'2018/02/28 05:39:32:424',12,-907.921692,1019.810608,3471.960205,3
4001,'2018/02/28 05:39:32:455',12,-859.889343,965.734985,3291.721191,3
4002,'2018/02/28 05:39:32:457',12,-859.889343,965.734985,3291.721191,3
4003,'2018/02/28 05:39:32:485',12,-905.938843,1019.891602,3473.37085,3
4004,'2018/02/28 05:39:32:492',12,-905.938843,1019.891602,3473.37085,3
4005,'2018/02/28 05:39:32:520',12,-853.646729,965.323425,3275.71582,3
4006,'2018/02/28 05:39:32:525',12,-853.646729,965.323425,3275.71582,3
4007,'2018/02/28 05:39:32:553',12,-808.592834,915.327576,3105.442383,3
4008,'2018/02/28 05:39:32:558',12,-808.592834,915.327576,3105.442383,3
4009,'2018/02/28 05:39:32:586',12,-769.830627,872.268677,2958.925781,3
4010,'2018/02/28 05:39:32:592',12,-769.830627,872.268677,2958.925781,3
4011,'2018/02/28 05:39:32:621',12,-769.830627,872.268677,2958.925781,3
4012,'2018/02/28 05:39:32:625',12,-769.830627,872.268677,2958.925781,3
4013,'2018/02/28 05:39:32:657',12,-830.471924,941.768005,3194.848389,3
4014,'2018/02/28 05:39:32:659',12,-830.471924,941.768005,3194.848389,3
4015,'2018/02/28 05:39:32:688',12,-885.486511,1007.640198,3418.580078,3
4016,'2018/02/28 05:39:32:691',12,-885.486511,1007.640198,3418.580078,3
4017,'2018/02/28 05:39:32:724',12,-885.486511,1007.640198,3418.580078,3
4018,'2018/02/28 05:39:32:726',12,-885.486511,1007.640198,3418.580078,3
4019,'2018/02/28 05:39:32:756',12,-885.486511,1007.640198,3418.580078,3
4020,'2018/02/28 05:39:32:757',12,-885.486511,1007.640198,3418.580078,3
4021,'2018/02/28 05:39:32:787',12,-838.360901,954.245911,3237.348877,3
4022,'2018/02/28 05:39:32:790',12,-838.360901,954.245911,3237.348877,3
4023,'2018/02/28 05:39:32:822',12,-838.360901,954.245911,3237.348877,3
4024,'2018/02/28 05:39:32:824',12,-838.360901,954.245911,3237.348877,3
4025,'2018/02/28 05:39:32:854',12,-796.601135,906.830017,3076.495361,3
4026,'2018/02/28 05:39:32:857',12,-796.601135,906.830017,3076.495361,3
4027,'2018/02/28 05:39:32:888',12,-843.348267,959.71167,3256.331787,3
4028,'2018/02/28 05:39:32:890',12,-843.348267,959.71167,3256.331787,3
4029,'2018/02/28 05:39:32:923',12,-890.5802,1018.041809,3437.867188,3
4030,'2018/02/28 05:39:32:924',12,-890.5802,1018.041809,3437.867188,3
4031,'2018/02/28 05:39:32:955',12,-890.5802,1018.041809,3437.867188,3
4032,'2018/02/28 05:39:32:957',12,-890.5802,1018.041809,3437.867188,3
4033,'2018/02/28 05:39:32:988',12,-936.73999,1066.990845,3615.152832,3
4034,'2018/02/28 05:39:32:990',12,-936.73999,1066.990845,3615.152832,3
4035,'2018/02/28 05:39:33:022',12,-879.372925,1005.911255,3393.5896,3
4036,'2018/02/28 05:39:33:025',12,-879.372925,1005.911255,3393.5896,3
4037,'2018/02/28 05:39:33:054',12,-879.372925,1005.911255,3393.5896,3
4038,'2018/02/28 05:39:33:058',12,-879.372925,1005.911255,3393.5896,3
4039,'2018/02/28 05:39:33:087',12,-879.372925,1005.911255,3393.5896,3
4040,'2018/02/28 05:39:33:090',12,-879.372925,1005.911255,3393.5896,3
4041,'2018/02/28 05:39:33:108',12,-879.372925,1005.911255,3393.5896,3
4042,'2018/02/28 05:39:33:125',12,-879.372925,1005.911255,3393.5896,3
4043,'2018/02/28 05:39:33:158',12,-828.524597,950.15271,3197.091064,3
4044,'2018/02/28 05:39:33:189',12,-828.524597,950.15271,3197.091064,3
4045,'2018/02/28 05:39:33:190',12,-828.524597,950.15271,3197.091064,3
4046,'2018/02/28 05:39:33:222',12,-786.065002,900.535095,3032.887939,3
4047,'2018/02/28 05:39:33:224',12,-786.065002,900.535095,3032.887939,3
4048,'2018/02/28 05:39:33:254',12,-843.105469,958.789185,3251.949707,3
4049,'2018/02/28 05:39:33:257',12,-843.105469,958.789185,3251.949707,3
4050,'2018/02/28 05:39:33:287',12,-798.402771,908.969055,3079.134033,3
4051,'2018/02/28 05:39:33:291',12,-798.402771,908.969055,3079.134033,3
4052,'2018/02/28 05:39:33:320',12,-759.496399,865.618958,2928.679443,3
4053,'2018/02/28 05:39:33:324',12,-759.496399,865.618958,2928.679443,3
4054,'2018/02/28 05:39:33:353',12,-727.677856,828.682068,2805.56958,3
4055,'2018/02/28 05:39:33:357',12,-727.677856,828.682068,2805.56958,3
4056,'2018/02/28 05:39:33:386',12,-727.677856,828.682068,2805.56958,3
4057,'2018/02/28 05:39:33:390',12,-727.677856,828.682068,2805.56958,3
4058,'2018/02/28 05:39:33:419',12,-727.677856,828.682068,2805.56958,3
4059,'2018/02/28 05:39:33:423',12,-727.677856,828.682068,2805.56958,3
4060,'2018/02/28 05:39:33:440',12,-727.677856,828.682068,2805.56958,3
4061,'2018/02/28 05:39:33:468',12,-700.7995,797.444092,2701.537598,3
4062,'2018/02/28 05:39:33:473',12,-700.7995,797.444092,2701.537598,3
4063,'2018/02/28 05:39:33:501',12,-677.196899,771.540894,2610.175293,3
4064,'2018/02/28 05:39:33:507',12,-677.196899,771.540894,2610.175293,3
4065,'2018/02/28 05:39:33:532',12,-659.03009,750.176392,2539.803711,3
4066,'2018/02/28 05:39:33:541',12,-659.03009,750.176392,2539.803711,3
4067,'2018/02/28 05:39:33:558',12,-659.03009,750.176392,2539.803711,3
4068,'2018/02/28 05:39:33:588',12,-645.618713,732.754333,2487.80127,3
4069,'2018/02/28 05:39:33:591',12,-645.618713,732.754333,2487.80127,3
4070,'2018/02/28 05:39:33:620',12,-724.1604,818.973877,2790.03833,3
4071,'2018/02/28 05:39:33:623',12,-724.1604,818.973877,2790.03833,3
4072,'2018/02/28 05:39:33:652',12,-703.704773,797.320251,2710.999512,3
4073,'2018/02/28 05:39:33:657',12,-703.704773,797.320251,2710.999512,3
4074,'2018/02/28 05:39:33:686',12,-685.264343,779.323181,2639.766357,3
4075,'2018/02/28 05:39:33:690',12,-685.264343,779.323181,2639.766357,3
4076,'2018/02/28 05:39:33:721',12,-670.220947,763.330933,2581.656982,3
4077,'2018/02/28 05:39:33:724',12,-670.220947,763.330933,2581.656982,3
4078,'2018/02/28 05:39:33:754',12,-670.220947,763.330933,2581.656982,3
4079,'2018/02/28 05:39:33:757',12,-670.220947,763.330933,2581.656982,3
4080,'2018/02/28 05:39:33:785',12,-747.671753,853.047363,2879.856689,3
4081,'2018/02/28 05:39:33:790',12,-747.671753,853.047363,2879.856689,3
4082,'2018/02/28 05:39:33:821',12,-747.671753,853.047363,2879.856689,3
4083,'2018/02/28 05:39:33:824',12,-747.671753,853.047363,2879.856689,3
4084,'2018/02/28 05:39:33:841',12,-747.671753,853.047363,2879.856689,3
4085,'2018/02/28 05:39:33:870',12,-726.539001,829.757446,2798.35791,3
4086,'2018/02/28 05:39:33:875',12,-726.539001,829.757446,2798.35791,3
4087,'2018/02/28 05:39:33:904',12,-794.383118,908.168579,3059.611328,3
4088,'2018/02/28 05:39:33:908',12,-794.383118,908.168579,3059.611328,3
4089,'2018/02/28 05:39:33:935',12,-794.383118,908.168579,3059.611328,3
4090,'2018/02/28 05:39:33:943',12,-794.383118,908.168579,3059.611328,3
4091,'2018/02/28 05:39:33:967',12,-767.452576,877.956543,2955.829346,3
4092,'2018/02/28 05:39:33:975',12,-767.452576,877.956543,2955.829346,3
4093,'2018/02/28 05:39:33:998',12,-744.375244,848.9505,2866.908447,3
4094,'2018/02/28 05:39:34:008',12,-744.375244,848.9505,2866.908447,3
4095,'2018/02/28 05:39:34:024',12,-744.375244,848.9505,2866.908447,3
4096,'2018/02/28 05:39:34:054',12,-724.191162,823.53479,2789.147705,3
4097,'2018/02/28 05:39:34:057',12,-724.191162,823.53479,2789.147705,3
4098,'2018/02/28 05:39:34:088',12,-803.868958,910.349182,3086.258301,3
4099,'2018/02/28 05:39:34:091',12,-803.868958,910.349182,3086.258301,3
4100,'2018/02/28 05:39:34:121',12,-776.054321,877.069702,2980.378906,3
4101,'2018/02/28 05:39:34:124',12,-776.054321,877.069702,2980.378906,3
4102,'2018/02/28 05:39:34:143',12,-776.054321,877.069702,2980.378906,3
4103,'2018/02/28 05:39:34:172',12,-776.054321,877.069702,2980.378906,3
4104,'2018/02/28 05:39:34:188',12,-751.115112,848.875793,2885.540283,3
4105,'2018/02/28 05:39:34:191',12,-751.115112,848.875793,2885.540283,3
4106,'2018/02/28 05:39:34:218',12,-728.973938,822.376648,2801.417969,3
4107,'2018/02/28 05:39:34:224',12,-728.973938,822.376648,2801.417969,3
4108,'2018/02/28 05:39:34:240',12,-728.973938,822.376648,2801.417969,3
4109,'2018/02/28 05:39:34:269',12,-709.641785,799.305176,2728.0354,3
4110,'2018/02/28 05:39:34:275',12,-709.641785,799.305176,2728.0354,3
4111,'2018/02/28 05:39:34:300',12,-789.649719,895.779297,3037.204102,3
4112,'2018/02/28 05:39:34:307',12,-789.649719,895.779297,3037.204102,3
4113,'2018/02/28 05:39:34:334',12,-789.649719,895.779297,3037.204102,3
4114,'2018/02/28 05:39:34:345',12,-789.649719,895.779297,3037.204102,3
4115,'2018/02/28 05:39:34:367',12,-789.649719,895.779297,3037.204102,3
4116,'2018/02/28 05:39:34:377',12,-789.649719,895.779297,3037.204102,3
4117,'2018/02/28 05:39:34:402',12,-762.178955,866.113037,2932.281738,3
4118,'2018/02/28 05:39:34:409',12,-762.178955,866.113037,2932.281738,3
4119,'2018/02/28 05:39:34:435',12,-738.753845,839.314575,2842.84082,3
4120,'2018/02/28 05:39:34:443',12,-738.753845,839.314575,2842.84082,3
4121,'2018/02/28 05:39:34:469',12,-738.753845,839.314575,2842.84082,3
4122,'2018/02/28 05:39:34:473',12,-738.753845,839.314575,2842.84082,3
4123,'2018/02/28 05:39:34:490',12,-738.753845,839.314575,2842.84082,3
4124,'2018/02/28 05:39:34:520',12,-815.120056,928.267273,3137.68042,3
4125,'2018/02/28 05:39:34:524',12,-815.120056,928.267273,3137.68042,3
4126,'2018/02/28 05:39:34:551',12,-784.823853,893.37439,3021.574951,3
4127,'2018/02/28 05:39:34:558',12,-784.823853,893.37439,3021.574951,3
4128,'2018/02/28 05:39:34:587',12,-756.244385,861.982178,2911.98999,3
4129,'2018/02/28 05:39:34:591',12,-756.244385,861.982178,2911.98999,3
4130,'2018/02/28 05:39:34:617',12,-756.244385,861.982178,2911.98999,3
4131,'2018/02/28 05:39:34:625',12,-756.244385,861.982178,2911.98999,3
4132,'2018/02/28 05:39:34:640',12,-756.244385,861.982178,2911.98999,3
4133,'2018/02/28 05:39:34:670',12,-825.912354,937.806213,3180.754395,3
4134,'2018/02/28 05:39:34:675',12,-825.912354,937.806213,3180.754395,3
4135,'2018/02/28 05:39:34:699',12,-825.912354,937.806213,3180.754395,3
4136,'2018/02/28 05:39:34:710',12,-825.912354,937.806213,3180.754395,3
4137,'2018/02/28 05:39:34:732',12,-793.074097,900.269714,3054.602051,3
4138,'2018/02/28 05:39:34:742',12,-793.074097,900.269714,3054.602051,3
4139,'2018/02/28 05:39:34:757',12,-793.074097,900.269714,3054.602051,3
4140,'2018/02/28 05:39:34:790',12,-857.634644,973.240356,3303.545898,3
4141,'2018/02/28 05:39:34:791',12,-857.634644,973.240356,3303.545898,3
4142,'2018/02/28 05:39:34:822',12,-818.293945,929.93689,3152.21582,3
4143,'2018/02/28 05:39:34:824',12,-818.293945,929.93689,3152.21582,3
4144,'2018/02/28 05:39:34:852',12,-875.583435,992.043518,3373.037842,3
4145,'2018/02/28 05:39:34:857',12,-875.583435,992.043518,3373.037842,3
4146,'2018/02/28 05:39:34:888',12,-832.420654,944.60675,3206.886719,3
4147,'2018/02/28 05:39:34:890',12,-832.420654,944.60675,3206.886719,3
4148,'2018/02/28 05:39:34:907',12,-832.420654,944.60675,3206.886719,3
4149,'2018/02/28 05:39:34:936',12,-793.908203,902.281128,3058.609863,3
4150,'2018/02/28 05:39:34:941',12,-793.908203,902.281128,3058.609863,3
4151,'2018/02/28 05:39:34:969',12,-851.271729,967.338196,3289.289063,3
4152,'2018/02/28 05:39:34:977',12,-851.271729,967.338196,3289.289063,3
4153,'2018/02/28 05:39:34:993',12,-851.271729,967.338196,3289.289063,3
4154,'2018/02/28 05:39:35:024',12,-811.218689,921.563782,3133.783447,3
4155,'2018/02/28 05:39:35:026',12,-811.218689,921.563782,3133.783447,3
4156,'2018/02/28 05:39:35:052',12,-773.950928,880.72583,2994.94458,3
4157,'2018/02/28 05:39:35:058',12,-773.950928,880.72583,2994.94458,3
4158,'2018/02/28 05:39:35:086',12,-834.129333,948.477356,3224.832275,3
4159,'2018/02/28 05:39:35:091',12,-834.129333,948.477356,3224.832275,3
4160,'2018/02/28 05:39:35:109',12,-834.129333,948.477356,3224.832275,3
4161,'2018/02/28 05:39:35:125',12,-834.129333,948.477356,3224.832275,3
4162,'2018/02/28 05:39:35:156',12,-890.295654,1017.182312,3449.218262,3
4163,'2018/02/28 05:39:35:190',12,-841.796753,964.323303,3265.331299,3
4164,'2018/02/28 05:39:35:192',12,-841.796753,964.323303,3265.331299,3
4165,'2018/02/28 05:39:35:222',12,-841.796753,964.323303,3265.331299,3
4166,'2018/02/28 05:39:35:223',12,-841.796753,964.323303,3265.331299,3
4167,'2018/02/28 05:39:35:254',12,-841.796753,964.323303,3265.331299,3
4168,'2018/02/28 05:39:35:257',12,-841.796753,964.323303,3265.331299,3
4169,'2018/02/28 05:39:35:289',12,-841.796753,964.323303,3265.331299,3
4170,'2018/02/28 05:39:35:290',12,-841.796753,964.323303,3265.331299,3
4171,'2018/02/28 05:39:35:319',12,-799.931885,917.137146,3106.493896,3
4172,'2018/02/28 05:39:35:325',12,-799.931885,917.137146,3106.493896,3
4173,'2018/02/28 05:39:35:355',12,-763.22467,874.136536,2967.017578,3
4174,'2018/02/28 05:39:35:358',12,-763.22467,874.136536,2967.017578,3
4175,'2018/02/28 05:39:35:374',12,-763.22467,874.136536,2967.017578,3
4176,'2018/02/28 05:39:35:403',12,-731.121338,837.988586,2844.811768,3
4177,'2018/02/28 05:39:35:422',12,-703.691589,807.053101,2740.217041,3
4178,'2018/02/28 05:39:35:427',12,-703.691589,807.053101,2740.217041,3
4179,'2018/02/28 05:39:35:441',12,-703.691589,807.053101,2740.217041,3
4180,'2018/02/28 05:39:35:459',12,-703.691589,807.053101,2740.217041,3
4181,'2018/02/28 05:39:35:490',12,-703.691589,807.053101,2740.217041,3
4182,'2018/02/28 05:39:35:502',12,-679.530273,781.260742,2647.832764,3
4183,'2018/02/28 05:39:35:508',12,-679.530273,781.260742,2647.832764,3
4184,'2018/02/28 05:39:35:524',12,-679.530273,781.260742,2647.832764,3
4185,'2018/02/28 05:39:35:556',12,-659.622925,760.041443,2571.564209,3
4186,'2018/02/28 05:39:35:557',12,-659.622925,760.041443,2571.564209,3
4187,'2018/02/28 05:39:35:575',12,-659.622925,760.041443,2571.564209,3
4188,'2018/02/28 05:39:35:590',12,-659.622925,760.041443,2571.564209,3
4189,'2018/02/28 05:39:35:624',12,-645.523682,742.132935,2517.526611,3
4190,'2018/02/28 05:39:35:625',12,-645.523682,742.132935,2517.526611,3
4191,'2018/02/28 05:39:35:653',12,-632.960693,729.193542,2469.151611,3
4192,'2018/02/28 05:39:35:657',12,-632.960693,729.193542,2469.151611,3
4193,'2018/02/28 05:39:35:687',12,-625.293701,718.552979,2439.574707,3
4194,'2018/02/28 05:39:35:691',12,-625.293701,718.552979,2439.574707,3
4195,'2018/02/28 05:39:35:721',12,-625.293701,718.552979,2439.574707,3
4196,'2018/02/28 05:39:35:724',12,-625.293701,718.552979,2439.574707,3
4197,'2018/02/28 05:39:35:754',12,-617.435974,710.931946,2409.044922,3
4198,'2018/02/28 05:39:35:757',12,-617.435974,710.931946,2409.044922,3
4199,'2018/02/28 05:39:35:786',12,-704.623718,810.523315,2748.351074,3
4200,'2018/02/28 05:39:35:791',12,-704.623718,810.523315,2748.351074,3
4201,'2018/02/28 05:39:35:822',12,-689.378418,794.223267,2688.772705,3
4202,'2018/02/28 05:39:35:825',12,-689.378418,794.223267,2688.772705,3
4203,'2018/02/28 05:39:35:840',12,-689.378418,794.223267,2688.772705,3
4204,'2018/02/28 05:39:35:870',12,-764.318298,882.04834,2980.183838,3
4205,'2018/02/28 05:39:35:874',12,-764.318298,882.04834,2980.183838,3
4206,'2018/02/28 05:39:35:903',12,-764.318298,882.04834,2980.183838,3
4207,'2018/02/28 05:39:35:909',12,-764.318298,882.04834,2980.183838,3
